
###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Sceneflow2Kitti,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: head, get_old_path: False, computer: 1,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 0, trained vit: None, MAX_POOL_SIZE: 3
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.002, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 300

train size: 32, val size: 24, test size: 1064

algebraic_truth: 0.01724189706146717		 val_algebraic_truth: 0.01761859655380249
             	RE1 dist: 0.01866057701408863		 Val RE1 dist: 0.04916417102018992
             	SED dist: 0.08441087603569031		 Val SED dist: 0.22971320152282715

Epoch 59/100: Training Loss: 0.057980455458164215		 Val Loss: 0.11578259865442912
             	Training MAE: 0.03719806298613548		 Val MAE: 0.03940756246447563
             	Algebraic dist: 0.13423700630664825		 Val Algebraic dist: 0.219672163327535
             	RE1 dist: 0.02278687059879303		 Val RE1 dist: 0.047917773326238
             	SED dist: 0.10388228297233582		 Val SED dist: 0.2184606393178304

Epoch 60/100: Training Loss: 0.05538785085082054		 Val Loss: 0.11410393317540486
             	Training MAE: 0.037780214101076126		 Val MAE: 0.040206972509622574
             	Algebraic dist: 0.12337779998779297		 Val Algebraic dist: 0.21052219470342
             	RE1 dist: 0.02298406884074211		 Val RE1 dist: 0.0449636975924174
             	SED dist: 0.09824264049530029		 Val SED dist: 0.2143894831339518

Epoch 61/100: Training Loss: 0.0546218678355217		 Val Loss: 0.09669989347457886
             	Training MAE: 0.03815208002924919		 Val MAE: 0.0417720302939415
             	Algebraic dist: 0.14220967888832092		 Val Algebraic dist: 0.18972152471542358
             	RE1 dist: 0.020182093605399132		 Val RE1 dist: 0.0374246339003245
             	SED dist: 0.09691288322210312		 Val SED dist: 0.17888299624125162

Epoch 62/100: Training Loss: 0.05221748352050781		 Val Loss: 0.15915719668070474
             	Training MAE: 0.03639337792992592		 Val MAE: 0.03993770480155945
             	Algebraic dist: 0.1327286660671234		 Val Algebraic dist: 0.22825680176417032
             	RE1 dist: 0.01844719424843788		 Val RE1 dist: 0.06611401339371999
             	SED dist: 0.09228409081697464		 Val SED dist: 0.30483373006184894

Epoch 63/100: Training Loss: 0.05924046039581299		 Val Loss: 0.11049095789591472
             	Training MAE: 0.037512458860874176		 Val MAE: 0.03999342396855354
             	Algebraic dist: 0.13160350918769836		 Val Algebraic dist: 0.2023003896077474
             	RE1 dist: 0.02394113689661026		 Val RE1 dist: 0.04354404409726461
             	SED dist: 0.10613211989402771		 Val SED dist: 0.2073746919631958

Epoch 64/100: Training Loss: 0.049105577170848846		 Val Loss: 0.11133315165837605
             	Training MAE: 0.03732127323746681		 Val MAE: 0.03949274867773056
             	Algebraic dist: 0.1293041706085205		 Val Algebraic dist: 0.22393318017323813
             	RE1 dist: 0.018604857847094536		 Val RE1 dist: 0.039087007443110146
             	SED dist: 0.08602015674114227		 Val SED dist: 0.20930763085683188

Epoch 65/100: Training Loss: 0.11523911356925964		 Val Loss: 0.09246742725372314
             	Training MAE: 0.038121335208415985		 Val MAE: 0.040484409779310226
             	Algebraic dist: 0.23535123467445374		 Val Algebraic dist: 0.18050207694371542
             	RE1 dist: 0.04521290957927704		 Val RE1 dist: 0.03711968163649241
             	SED dist: 0.21799950301647186		 Val SED dist: 0.17115493615468344

Epoch 66/100: Training Loss: 0.0579216368496418		 Val Loss: 0.37767616907755536
             	Training MAE: 0.03854259476065636		 Val MAE: 0.039801791310310364
             	Algebraic dist: 0.15320399403572083		 Val Algebraic dist: 0.37615493933359784
             	RE1 dist: 0.020378531888127327		 Val RE1 dist: 0.16878793636957803
             	SED dist: 0.10316730290651321		 Val SED dist: 0.74175492922465

Epoch 67/100: Training Loss: 0.1141107976436615		 Val Loss: 0.4033575852711995
             	Training MAE: 0.040241919457912445		 Val MAE: 0.0391065739095211
             	Algebraic dist: 0.22133894264698029		 Val Algebraic dist: 0.386613408724467
             	RE1 dist: 0.043340373784303665		 Val RE1 dist: 0.17863202095031738
             	SED dist: 0.21449483931064606		 Val SED dist: 0.7934980392456055

Epoch 68/100: Training Loss: 0.10984323918819427		 Val Loss: 0.23681247234344482
             	Training MAE: 0.03565249219536781		 Val MAE: 0.04356004297733307
             	Algebraic dist: 0.2181382179260254		 Val Algebraic dist: 0.3003353675206502
             	RE1 dist: 0.04485582187771797		 Val RE1 dist: 0.10014378031094869
             	SED dist: 0.20830193161964417		 Val SED dist: 0.45750097433725995

Epoch 69/100: Training Loss: 0.08115092664957047		 Val Loss: 0.12140795588493347
             	Training MAE: 0.039727505296468735		 Val MAE: 0.04182612895965576
             	Algebraic dist: 0.1820390522480011		 Val Algebraic dist: 0.2148821751276652
             	RE1 dist: 0.030705444514751434		 Val RE1 dist: 0.05022932589054108
             	SED dist: 0.14898228645324707		 Val SED dist: 0.22816995779673258

Epoch 70/100: Training Loss: 0.08576351404190063		 Val Loss: 0.128624697526296
             	Training MAE: 0.03762606531381607		 Val MAE: 0.04226373881101608
             	Algebraic dist: 0.18557336926460266		 Val Algebraic dist: 0.2023093303044637
             	RE1 dist: 0.03280051052570343		 Val RE1 dist: 0.05211799840132395
             	SED dist: 0.15929006040096283		 Val SED dist: 0.24229180812835693

Epoch 71/100: Training Loss: 0.07889703661203384		 Val Loss: 0.13905736804008484
             	Training MAE: 0.03984474390745163		 Val MAE: 0.039650771766901016
             	Algebraic dist: 0.1703425943851471		 Val Algebraic dist: 0.2452391783396403
             	RE1 dist: 0.031226273626089096		 Val RE1 dist: 0.057300105690956116
             	SED dist: 0.14443831145763397		 Val SED dist: 0.26490946610768634

Epoch 72/100: Training Loss: 0.07307121157646179		 Val Loss: 0.12389074762662251
             	Training MAE: 0.03955841809511185		 Val MAE: 0.04137275740504265
             	Algebraic dist: 0.16645953059196472		 Val Algebraic dist: 0.23601830005645752
             	RE1 dist: 0.027169205248355865		 Val RE1 dist: 0.042876179019610085
             	SED dist: 0.13271859288215637		 Val SED dist: 0.23343122005462646

Epoch 73/100: Training Loss: 0.0535486564040184		 Val Loss: 0.09639810522397359
             	Training MAE: 0.03722367808222771		 Val MAE: 0.04074259474873543
             	Algebraic dist: 0.14456747472286224		 Val Algebraic dist: 0.19910101095835367
             	RE1 dist: 0.0199807807803154		 Val RE1 dist: 0.03577513496081034
             	SED dist: 0.09485657513141632		 Val SED dist: 0.17863688866297403

Epoch 74/100: Training Loss: 0.06284409761428833		 Val Loss: 0.13217836618423462
             	Training MAE: 0.036452777683734894		 Val MAE: 0.039177123457193375
             	Algebraic dist: 0.14671482145786285		 Val Algebraic dist: 0.2607798178990682
             	RE1 dist: 0.02396078035235405		 Val RE1 dist: 0.0477873831987381
             	SED dist: 0.11398935317993164		 Val SED dist: 0.25155643622080487

Epoch 75/100: Training Loss: 0.08257576078176498		 Val Loss: 0.169293741385142
             	Training MAE: 0.03589348867535591		 Val MAE: 0.04099511355161667
             	Algebraic dist: 0.1863686591386795		 Val Algebraic dist: 0.26863845189412433
             	RE1 dist: 0.031333278864622116		 Val RE1 dist: 0.06834166248639424
             	SED dist: 0.15351074934005737		 Val SED dist: 0.32469822963078815

Epoch 76/100: Training Loss: 0.07370468974113464		 Val Loss: 0.32944416999816895
             	Training MAE: 0.03673605993390083		 Val MAE: 0.0426425002515316
             	Algebraic dist: 0.16323520243167877		 Val Algebraic dist: 0.3342864116032918
             	RE1 dist: 0.029020369052886963		 Val RE1 dist: 0.14529064297676086
             	SED dist: 0.1355835199356079		 Val SED dist: 0.642990231513977

Epoch 77/100: Training Loss: 0.08988451957702637		 Val Loss: 0.147519717613856
             	Training MAE: 0.03586547449231148		 Val MAE: 0.04320298507809639
             	Algebraic dist: 0.16951040923595428		 Val Algebraic dist: 0.23145498832066855
             	RE1 dist: 0.039216503500938416		 Val RE1 dist: 0.060289268692334495
             	SED dist: 0.16832934319972992		 Val SED dist: 0.27893970410029095

Epoch 78/100: Training Loss: 0.06595306098461151		 Val Loss: 0.10148369272549947
             	Training MAE: 0.038393065333366394		 Val MAE: 0.04050125181674957
             	Algebraic dist: 0.15619099140167236		 Val Algebraic dist: 0.2178809642791748
             	RE1 dist: 0.02402433753013611		 Val RE1 dist: 0.03567612171173096
             	SED dist: 0.1192660927772522		 Val SED dist: 0.18917383750279745

Epoch 79/100: Training Loss: 0.07178492099046707		 Val Loss: 0.15530423323313394
             	Training MAE: 0.03921692445874214		 Val MAE: 0.04274998977780342
             	Algebraic dist: 0.15768377482891083		 Val Algebraic dist: 0.28197352091471356
             	RE1 dist: 0.02820877730846405		 Val RE1 dist: 0.05181137720743815
             	SED dist: 0.13043317198753357		 Val SED dist: 0.2952931722005208

Epoch 80/100: Training Loss: 0.09280151128768921		 Val Loss: 0.10603642463684082
             	Training MAE: 0.04446682706475258		 Val MAE: 0.04801946133375168
             	Algebraic dist: 0.1729193925857544		 Val Algebraic dist: 0.2230712374051412
             	RE1 dist: 0.039217133074998856		 Val RE1 dist: 0.03587596615155538
             	SED dist: 0.16953089833259583		 Val SED dist: 0.19311203559239706

Epoch 81/100: Training Loss: 0.07592806220054626		 Val Loss: 0.13763338327407837
             	Training MAE: 0.04503949359059334		 Val MAE: 0.03949562460184097
             	Algebraic dist: 0.16929730772972107		 Val Algebraic dist: 0.25444992383321124
             	RE1 dist: 0.02908940613269806		 Val RE1 dist: 0.05299428105354309
             	SED dist: 0.13532546162605286		 Val SED dist: 0.2616701126098633

Epoch 82/100: Training Loss: 0.05903074890375137		 Val Loss: 0.255837082862854
             	Training MAE: 0.03989078104496002		 Val MAE: 0.04093627259135246
             	Algebraic dist: 0.14636841416358948		 Val Algebraic dist: 0.2885698080062866
             	RE1 dist: 0.02124314196407795		 Val RE1 dist: 0.11724565426508586
             	SED dist: 0.10485894232988358		 Val SED dist: 0.49747029940287274

Epoch 83/100: Training Loss: 0.08153212815523148		 Val Loss: 0.2585045297940572
             	Training MAE: 0.04052470996975899		 Val MAE: 0.04964578151702881
             	Algebraic dist: 0.17128023505210876		 Val Algebraic dist: 0.29904313882191974
             	RE1 dist: 0.03319428116083145		 Val RE1 dist: 0.10791787505149841
             	SED dist: 0.14947929978370667		 Val SED dist: 0.49527661005655926

Epoch 84/100: Training Loss: 0.05555987358093262		 Val Loss: 0.1449693739414215
             	Training MAE: 0.04185903072357178		 Val MAE: 0.04097166657447815
             	Algebraic dist: 0.13971444964408875		 Val Algebraic dist: 0.2264835238456726
             	RE1 dist: 0.0204002782702446		 Val RE1 dist: 0.05943488081296285
             	SED dist: 0.09647122770547867		 Val SED dist: 0.275615135828654

Epoch 85/100: Training Loss: 0.05936437100172043		 Val Loss: 0.12078593174616496
             	Training MAE: 0.036686498671770096		 Val MAE: 0.04099031910300255
             	Algebraic dist: 0.14105278253555298		 Val Algebraic dist: 0.24514615535736084
             	RE1 dist: 0.023093588650226593		 Val RE1 dist: 0.04294228057066599
             	SED dist: 0.10660593211650848		 Val SED dist: 0.22782599925994873

Epoch 86/100: Training Loss: 0.05112916976213455		 Val Loss: 0.10185350974400838
             	Training MAE: 0.03648306801915169		 Val MAE: 0.038112759590148926
             	Algebraic dist: 0.14454299211502075		 Val Algebraic dist: 0.21587053934733072
             	RE1 dist: 0.01833902858197689		 Val RE1 dist: 0.03764714548985163
             	SED dist: 0.0903196781873703		 Val SED dist: 0.1913552482922872

Epoch 87/100: Training Loss: 0.07120932638645172		 Val Loss: 0.16880081097284952
             	Training MAE: 0.03624879568815231		 Val MAE: 0.040664009749889374
             	Algebraic dist: 0.16214635968208313		 Val Algebraic dist: 0.2539946635564168
             	RE1 dist: 0.026692349463701248		 Val RE1 dist: 0.06924555202325185
             	SED dist: 0.13073477149009705		 Val SED dist: 0.3238118886947632

Epoch 88/100: Training Loss: 0.0468156598508358		 Val Loss: 0.2650570472081502
             	Training MAE: 0.038597311824560165		 Val MAE: 0.04158555343747139
             	Algebraic dist: 0.12467379868030548		 Val Algebraic dist: 0.31252779563268024
             	RE1 dist: 0.01768459379673004		 Val RE1 dist: 0.11774803201357524
             	SED dist: 0.08077019453048706		 Val SED dist: 0.5158493518829346

Epoch 89/100: Training Loss: 0.04342649132013321		 Val Loss: 0.13988773028055826
             	Training MAE: 0.03585798293352127		 Val MAE: 0.04407084733247757
             	Algebraic dist: 0.11776946485042572		 Val Algebraic dist: 0.21972596645355225
             	RE1 dist: 0.016319572925567627		 Val RE1 dist: 0.05766866107781728
             	SED dist: 0.07531608641147614		 Val SED dist: 0.26287972927093506

Epoch 90/100: Training Loss: 0.040318094193935394		 Val Loss: 0.2068000833193461
             	Training MAE: 0.03799710050225258		 Val MAE: 0.04404473304748535
             	Algebraic dist: 0.11484742164611816		 Val Algebraic dist: 0.2700073520342509
             	RE1 dist: 0.013955505564808846		 Val RE1 dist: 0.0892975131670634
             	SED dist: 0.06838103383779526		 Val SED dist: 0.39666001001993817

Epoch 91/100: Training Loss: 0.05191627889871597		 Val Loss: 0.12586691975593567
             	Training MAE: 0.038819942623376846		 Val MAE: 0.03984181210398674
             	Algebraic dist: 0.13453468680381775		 Val Algebraic dist: 0.20770939191182455
             	RE1 dist: 0.02000604011118412		 Val RE1 dist: 0.05365172028541565
             	SED dist: 0.09099218249320984		 Val SED dist: 0.2381314436594645

Epoch 92/100: Training Loss: 0.04577871412038803		 Val Loss: 0.12747490406036377
             	Training MAE: 0.039347801357507706		 Val MAE: 0.03999749943614006
             	Algebraic dist: 0.12089904397726059		 Val Algebraic dist: 0.21984712282816568
             	RE1 dist: 0.017148587852716446		 Val RE1 dist: 0.051942095160484314
             	SED dist: 0.07865233719348907		 Val SED dist: 0.2418607473373413

Epoch 93/100: Training Loss: 0.04154372960329056		 Val Loss: 0.15326714515686035
             	Training MAE: 0.04022131487727165		 Val MAE: 0.0417005717754364
             	Algebraic dist: 0.11830835044384003		 Val Algebraic dist: 0.243341863155365
             	RE1 dist: 0.013893998228013515		 Val RE1 dist: 0.06407234072685242
             	SED dist: 0.06967443227767944		 Val SED dist: 0.29226116339365643

Epoch 94/100: Training Loss: 0.03845321014523506		 Val Loss: 0.1238243579864502
             	Training MAE: 0.041595619171857834		 Val MAE: 0.03924691304564476
             	Algebraic dist: 0.10449562966823578		 Val Algebraic dist: 0.20999463399251303
             	RE1 dist: 0.012470618821680546		 Val RE1 dist: 0.0516933004061381
             	SED dist: 0.06261419504880905		 Val SED dist: 0.23481367031733194

Epoch 95/100: Training Loss: 0.04671531543135643		 Val Loss: 0.1411828100681305
             	Training MAE: 0.03658662363886833		 Val MAE: 0.04175378382205963
             	Algebraic dist: 0.1206781342625618		 Val Algebraic dist: 0.23791635036468506
             	RE1 dist: 0.016705146059393883		 Val RE1 dist: 0.05815114080905914
             	SED dist: 0.08147631585597992		 Val SED dist: 0.26736470063527423

Epoch 96/100: Training Loss: 0.04548925906419754		 Val Loss: 0.17423597971598306
             	Training MAE: 0.03716341778635979		 Val MAE: 0.04086323082447052
             	Algebraic dist: 0.12783047556877136		 Val Algebraic dist: 0.2758304874102275
             	RE1 dist: 0.01663034036755562		 Val RE1 dist: 0.07307856281598409
             	SED dist: 0.07908379286527634		 Val SED dist: 0.3342156807581584

Epoch 97/100: Training Loss: 0.037905480712652206		 Val Loss: 0.16829009850819907
             	Training MAE: 0.037134673446416855		 Val MAE: 0.040492214262485504
             	Algebraic dist: 0.10704666376113892		 Val Algebraic dist: 0.2527599136034648
             	RE1 dist: 0.013484466820955276		 Val RE1 dist: 0.06862006584803264
             	SED dist: 0.06370200216770172		 Val SED dist: 0.32228543361028034

Epoch 98/100: Training Loss: 0.059414565563201904		 Val Loss: 0.11609502633412679
             	Training MAE: 0.036505844444036484		 Val MAE: 0.043823402374982834
             	Algebraic dist: 0.13184553384780884		 Val Algebraic dist: 0.20835022131601968
             	RE1 dist: 0.02322257310152054		 Val RE1 dist: 0.04559078315893809
             	SED dist: 0.1067909523844719		 Val SED dist: 0.21578063567479452

Epoch 99/100: Training Loss: 0.0616137832403183		 Val Loss: 0.08003227909406026
             	Training MAE: 0.04096166044473648		 Val MAE: 0.03909938037395477
             	Algebraic dist: 0.14326542615890503		 Val Algebraic dist: 0.19236540794372559
             	RE1 dist: 0.024203531444072723		 Val RE1 dist: 0.02947455644607544
             	SED dist: 0.10943090915679932		 Val SED dist: 0.14686842759450278

Epoch 100/100: Training Loss: 0.06457396596670151		 Val Loss: 0.12793919444084167
             	Training MAE: 0.03733411803841591		 Val MAE: 0.042657271027565
             	Algebraic dist: 0.16345931589603424		 Val Algebraic dist: 0.2496271332105001
             	RE1 dist: 0.024163946509361267		 Val RE1 dist: 0.04194845755894979
             	SED dist: 0.11713849753141403		 Val SED dist: 0.24056152502695718

Epoch 101/100: Training Loss: 0.08498270809650421		 Val Loss: 0.15241867303848267
             	Training MAE: 0.04102711006999016		 Val MAE: 0.04025281220674515
             	Algebraic dist: 0.18357405066490173		 Val Algebraic dist: 0.23809874057769775
             	RE1 dist: 0.03160394728183746		 Val RE1 dist: 0.06288162370522817
             	SED dist: 0.15595532953739166		 Val SED dist: 0.29099305470784503

Epoch 102/100: Training Loss: 0.05793728679418564		 Val Loss: 0.13973836104075113
             	Training MAE: 0.0399591326713562		 Val MAE: 0.037787314504384995
             	Algebraic dist: 0.14983664453029633		 Val Algebraic dist: 0.2069148818651835
             	RE1 dist: 0.019998829811811447		 Val RE1 dist: 0.06018192072709402
             	SED dist: 0.10258539766073227		 Val SED dist: 0.26707400878270465

Epoch 103/100: Training Loss: 0.04198065772652626		 Val Loss: 0.18320131301879883
             	Training MAE: 0.03666794300079346		 Val MAE: 0.04148430377244949
             	Algebraic dist: 0.11543244123458862		 Val Algebraic dist: 0.23769787947336832
             	RE1 dist: 0.01450867298990488		 Val RE1 dist: 0.0763151745001475
             	SED dist: 0.07220613211393356		 Val SED dist: 0.3515745798746745

Epoch 104/100: Training Loss: 0.05364586412906647		 Val Loss: 0.13240376114845276
             	Training MAE: 0.03648234158754349		 Val MAE: 0.040016379207372665
             	Algebraic dist: 0.12202944606542587		 Val Algebraic dist: 0.23289954662322998
             	RE1 dist: 0.02122155949473381		 Val RE1 dist: 0.054009983936945595
             	SED dist: 0.09566713869571686		 Val SED dist: 0.2511155803998311

Epoch 105/100: Training Loss: 0.038369107991456985		 Val Loss: 0.11043713490168254
             	Training MAE: 0.03601737692952156		 Val MAE: 0.04146243631839752
             	Algebraic dist: 0.1133652850985527		 Val Algebraic dist: 0.22361365954081217
             	RE1 dist: 0.013983063399791718		 Val RE1 dist: 0.04112724959850311
             	SED dist: 0.06506921350955963		 Val SED dist: 0.2064718802769979

Epoch 106/100: Training Loss: 0.05321582406759262		 Val Loss: 0.11134817202885945
             	Training MAE: 0.037544477730989456		 Val MAE: 0.03925882652401924
             	Algebraic dist: 0.12055622041225433		 Val Algebraic dist: 0.23092679182688394
             	RE1 dist: 0.020954957231879234		 Val RE1 dist: 0.03954753279685974
             	SED dist: 0.09401648491621017		 Val SED dist: 0.20893832047780356

Epoch 107/100: Training Loss: 0.05472693592309952		 Val Loss: 0.09956277410189311
             	Training MAE: 0.03631564602255821		 Val MAE: 0.03985495865345001
             	Algebraic dist: 0.13829967379570007		 Val Algebraic dist: 0.20443570613861084
             	RE1 dist: 0.019348420202732086		 Val RE1 dist: 0.0383318563302358
             	SED dist: 0.09780324995517731		 Val SED dist: 0.1855764389038086

Epoch 108/100: Training Loss: 0.05030272156000137		 Val Loss: 0.16177632411321005
             	Training MAE: 0.038133397698402405		 Val MAE: 0.039781808853149414
             	Algebraic dist: 0.13162700831890106		 Val Algebraic dist: 0.24054535230000815
             	RE1 dist: 0.0178392231464386		 Val RE1 dist: 0.06749142706394196
             	SED dist: 0.08793322741985321		 Val SED dist: 0.3101596037546794

Epoch 109/100: Training Loss: 0.04800041764974594		 Val Loss: 0.2479913830757141
             	Training MAE: 0.035551536828279495		 Val MAE: 0.04131432995200157
             	Algebraic dist: 0.13745927810668945		 Val Algebraic dist: 0.30097434918085736
             	RE1 dist: 0.017159655690193176		 Val RE1 dist: 0.10752444465955098
             	SED dist: 0.08452089875936508		 Val SED dist: 0.4815897544225057

Epoch 110/100: Training Loss: 0.05665407329797745		 Val Loss: 0.2162243127822876
             	Training MAE: 0.0360848642885685		 Val MAE: 0.04023633524775505
             	Algebraic dist: 0.14032447338104248		 Val Algebraic dist: 0.2746327718098958
             	RE1 dist: 0.019863232970237732		 Val RE1 dist: 0.09160069624582927
             	SED dist: 0.10167329013347626		 Val SED dist: 0.41829899946848553

Epoch 111/100: Training Loss: 0.048910997807979584		 Val Loss: 0.10823174317677815
             	Training MAE: 0.03690432757139206		 Val MAE: 0.038965437561273575
             	Algebraic dist: 0.1343841254711151		 Val Algebraic dist: 0.20880748828252158
             	RE1 dist: 0.017910147085785866		 Val RE1 dist: 0.04330645501613617
             	SED dist: 0.08587327599525452		 Val SED dist: 0.20370562871297201

Epoch 112/100: Training Loss: 0.042047254741191864		 Val Loss: 0.1058548887570699
             	Training MAE: 0.03660634905099869		 Val MAE: 0.04109562933444977
             	Algebraic dist: 0.10979659855365753		 Val Algebraic dist: 0.22503125667572021
             	RE1 dist: 0.01572423242032528		 Val RE1 dist: 0.038260179261366524
             	SED dist: 0.0721992626786232		 Val SED dist: 0.1975780725479126

Epoch 113/100: Training Loss: 0.03731781616806984		 Val Loss: 0.10183997948964436
             	Training MAE: 0.0390956811606884		 Val MAE: 0.04212626814842224
             	Algebraic dist: 0.10611332952976227		 Val Algebraic dist: 0.21353618303934732
             	RE1 dist: 0.012843053787946701		 Val RE1 dist: 0.03695863982041677
             	SED dist: 0.061579786241054535		 Val SED dist: 0.18944116433461508

Epoch 114/100: Training Loss: 0.03717289865016937		 Val Loss: 0.08129656314849854
             	Training MAE: 0.03627104312181473		 Val MAE: 0.04006652906537056
             	Algebraic dist: 0.110102079808712		 Val Algebraic dist: 0.17705005407333374
             	RE1 dist: 0.013093728572130203		 Val RE1 dist: 0.028386858602364857
             	SED dist: 0.06275971233844757		 Val SED dist: 0.14886615673700967

Epoch 115/100: Training Loss: 0.07008801400661469		 Val Loss: 0.08301561077435811
             	Training MAE: 0.03645625337958336		 Val MAE: 0.04034072533249855
             	Algebraic dist: 0.1478944718837738		 Val Algebraic dist: 0.1905096968015035
             	RE1 dist: 0.028016190975904465		 Val RE1 dist: 0.027776792645454407
             	SED dist: 0.12831172347068787		 Val SED dist: 0.15237653255462646

Epoch 116/100: Training Loss: 0.05061960965394974		 Val Loss: 0.10045072436332703
             	Training MAE: 0.03546849265694618		 Val MAE: 0.040775950998067856
             	Algebraic dist: 0.13707409799098969		 Val Algebraic dist: 0.20261162519454956
             	RE1 dist: 0.018061861395835876		 Val RE1 dist: 0.03772189964850744
             	SED dist: 0.08977824449539185		 Val SED dist: 0.18704652786254883

Epoch 117/100: Training Loss: 0.04691671207547188		 Val Loss: 0.22710567712783813
             	Training MAE: 0.040273603051900864		 Val MAE: 0.041053541004657745
             	Algebraic dist: 0.129158616065979		 Val Algebraic dist: 0.2948339382807414
             	RE1 dist: 0.015818558633327484		 Val RE1 dist: 0.09902719656626384
             	SED dist: 0.08032245934009552		 Val SED dist: 0.4402163028717041

Epoch 118/100: Training Loss: 0.04873453080654144		 Val Loss: 0.12464776635169983
             	Training MAE: 0.036779098212718964		 Val MAE: 0.04026499018073082
             	Algebraic dist: 0.12888669967651367		 Val Algebraic dist: 0.20712429285049438
             	RE1 dist: 0.01814800500869751		 Val RE1 dist: 0.04941652715206146
             	SED dist: 0.08555717766284943		 Val SED dist: 0.23497573534647623

Epoch 119/100: Training Loss: 0.0575752854347229		 Val Loss: 0.21126025915145874
             	Training MAE: 0.038714952766895294		 Val MAE: 0.0415491983294487
             	Algebraic dist: 0.13373926281929016		 Val Algebraic dist: 0.28190269072850543
             	RE1 dist: 0.022184185683727264		 Val RE1 dist: 0.08877634008725484
             	SED dist: 0.10209086537361145		 Val SED dist: 0.408001184463501

Epoch 120/100: Training Loss: 0.05205300450325012		 Val Loss: 0.11416253447532654
             	Training MAE: 0.036521464586257935		 Val MAE: 0.039483826607465744
             	Algebraic dist: 0.13181760907173157		 Val Algebraic dist: 0.20141029357910156
             	RE1 dist: 0.01816418580710888		 Val RE1 dist: 0.0481035461028417
             	SED dist: 0.09213940054178238		 Val SED dist: 0.21525935331980386

Epoch 121/100: Training Loss: 0.05257236957550049		 Val Loss: 0.157258669535319
             	Training MAE: 0.03783900663256645		 Val MAE: 0.04000931233167648
             	Algebraic dist: 0.12767180800437927		 Val Algebraic dist: 0.23923083146413168
             	RE1 dist: 0.01944422349333763		 Val RE1 dist: 0.06382257242997487
             	SED dist: 0.09288009256124496		 Val SED dist: 0.30102455615997314

Epoch 122/100: Training Loss: 0.06798058748245239		 Val Loss: 0.14949476718902588
             	Training MAE: 0.03662941977381706		 Val MAE: 0.039799608290195465
             	Algebraic dist: 0.1449035257101059		 Val Algebraic dist: 0.21727750698725382
             	RE1 dist: 0.02749890275299549		 Val RE1 dist: 0.06425221761067708
             	SED dist: 0.12390480935573578		 Val SED dist: 0.28562748432159424

Epoch 123/100: Training Loss: 0.09456244856119156		 Val Loss: 0.06412387887636821
             	Training MAE: 0.035257332026958466		 Val MAE: 0.04105179011821747
             	Algebraic dist: 0.1879250407218933		 Val Algebraic dist: 0.15392849842707315
             	RE1 dist: 0.0379624105989933		 Val RE1 dist: 0.023668160041173298
             	SED dist: 0.1777488738298416		 Val SED dist: 0.11402305960655212



## TEST RESULTS: ##
Test Loss: 0.12484358307114221		 Test MAE: 0.04104714393615723
Test Algebraic dist: 0.2162588922600997
Test SED dist: 0.2349988880014061
Test RE1 dist: 0.049559193446223906

Trimmed algs: 0.20526230335235596
Trimmed seds: 0.20983032435178756
Trimmed re1s: 0.04319430254399777

Test Algebraic dist truth: 0.0177059316993656
Test SED dist truth: 0.001723626054319224
Test RE1 dist truth: 0.00021547628076452958

plots/Sceneflow2Kitti/Winners/SED_0.5__L2_1__huber_1__lr_0.0001__conv__CLIP__use_reconstruction_True/BS_8__ratio_0.002__head__frozen_0__seed_300

